id,text_clean
1833153227279257856,"Niemiecki kanclerz Olaf Scholz proponuje przystąpienie do rozmów pokojowych z udziałem Rosji. Dwa miesiące temu Donald Tusk mówił o wiodącej roli Niemiec w Europie. Zostaną teraz nazwani ""ruskimi onucami""? "
1833050672469516544,"Mocne, ale jakże prawdziwe słowa Viktora Orbana o Donaldzie Tusku. "
1832826147077320704,Węgier nie gryzie się w język. Zgadzacie się? 
1832753578764550656,"Podczas meczu hokejowej ligi mistrzów między Unią Oświęcim a niemieckim Eisbaren Berlin kibice gospodarzy przywitali gości oprawą przypominającą o niemieckich obozach koncentracyjnych. ""Witajcie w mieście waszej największej zbrodni"" głosił transparent. "
1832706048362234112,"Wyborcy Lewicy głosują na kobiety, ale większość wybranych przez nich posłów Lewicy to mężczyźni. Logiczne, prawda? xD "
1832433702762377728,"On jedynie ""wykonywał rozkazy"". "
1832383837046735360,"CPK powstanie do 2030 roku! Szkopuł w tym, że we Frankfurcie  🙃  "
1832316314272059392,Volvo wycofuje się z planów produkcji wyłącznie aut elektrycznych do 2030 roku. Tak właśnie odgórnie narzucania zeroemisyjność zderza się z rzeczywistością i oczekiwaniami klientów. 
1832028363105444352,Wysokie ceny masła? Winne zmiany klimatu i narażenie krów na stres cieplny! Tego dowiecie się z mainstreamowych mediów  🙃  
1831974132092911872,"Plebs do zbiorkomu, a elity będą jeździć autami - w razie czego kupią sobie elektryki. Minister Klimatu i Środowiska Paulina Hennig -Kloska jeździ służbowym autem do domu 300 kilometrów. A zwykły Kowalski ma oczywiście ponosić koszty polityki klimatycznej. "
1831757968221860096,"Tak wyglądały działania policji wobec uczestników Marszu Niepodległości za poprzednich rządów Donalda Tuska. Wczorajsza akcja pokazuje, że mimo upływu lat niewiele się zmieniło. "
1831661381919117824,"Po wakacyjnej przerwie wracamy do działania! Serdecznie zapraszam na pierwsze powakacyjne spotkanie Parlamentarnego Zespołu ds. Wsparcia i Rozwoju Małych i Średnich Przedsiębiorstw, które odbędzie się:
 🗓 ️26 września 2024 r. (czwartek)
 🕙 Godzina: 11:30
 🏛 ️ Miejsce: Sejm…  "
1831578900989620480,"Minister Zielińska jedno mówi w Brukseli, a drugie w Warszawie. Na jej nieszczęście są tacy, którzy weryfikują jej wypowiedzi  😉  "
1831383704976888320,"Za nami drugi dzień Forum Ekonomicznego w Karpaczu.
Dziękuję organizatorom za zaproszenie na 3 panele eksperckie.
1) Zrównoważony rozwój miast w dobie cyfryzacji
2) Obywatel wobec wyzwań cyfrowej administracji 
3) Sztuczną inteligencją, szansa czy zagrożenie?

Dziękuję również…  "
1831311276489764864,"Mieli ""przywrócić praworządność"", a zamiast tego wykorzystują prokuraturę i policję na niespotykaną dotąd skalę do zwalczania przeciwników politycznych. 

Wprowadzają przepisy o ""mowie nienawiści"", po to, by móc wsadzić do więzienia każdego, kto powie coś, co nie spodoba się…  "
1831238161525084416,Przymierzany do roli następcy Andrzeja Dudy Jacek Siewiera okazał się być zamordystą covidowym. Zero zdziwienia. 
1831041018348884224," Porównać obecny Izrael, który dokonuje zbrodni wojennych, z Polską z września 1939 roku. Trudno intelektualnie i moralnie niżej upaść."
1830961472312049920,"Ostatnie Pokolenie znów terroryzuje mieszkańców stolicy. Tym razem zablokowali ulicę Piękną. Brawo dla policjantów, którzy szybko zrobili porządek z chuliganami. Surowe kary i zdecydowana reakcja służb to jedyne właściwe rozwiązanie względem tych niebezpiecznych wariatów. "
1830912087431733504,"Aborcja do 9 miesiąca ciąży — tak właśnie wygląda cywilizacja śmierci, którą chcą nam zgotować. Za to kara śmierci jest niehumanitarna, skandaliczna oraz niezgodna z europejskimi normami. Ot, logika lewicy. "
1830693667818090752,"Mimo społecznej presji rząd KO nie wstrzymuje prac nad szkodliwym ""kredytem 0%"", który ma tylko pogłębić kryzys mieszkaniowy. 

Kredyt 2% już podniósł ceny mieszkań, ale rząd idzie dalej, planując wydać 20 mld zł na 60 tys. kredytów, z czego skorzystają głównie banki i…  "
1830623028071247872,"Potrzebujemy szkoły, która będzie edukować, a nie indoktrynować. Niestety póki co Barbary Nowacka jako minister edukacji zaoferowała nam wyrzucenie z podstawy programowej rotmistrza Pileckiego czy Powstania Wielkopolskiego, a zamiast likwidacji kuratoriów mamy ich dalsze…  "
1830559846883594496,"Złożyliśmy w Sejmie projekt ustawy likwidującej podatek Belki! Ten podatek zniechęca Polaków do oszczędzania i inwestowania, rodząc poczucie niesprawiedliwości. 

W odpowiedzi na obietnicę Donalda Tuska dotyczącą 100 000 zł kwoty wolnej w tym podatku, proponujemy jej…  "
1830518231833919488,"Jako jedyny z koalicji rządzącej Marek Sawicki ma odwagę przyznać to, o czym mówiliśmy od początku - wypowiedź ukraińskiego ministra Kułeby jak również reakcje publiczności na Campus Polska były skandaliczne! "
1830255951242223872,"1 września 1939 roku to nie tylko początek największego konfliktu zbrojnego w historii, ale też eksterminacji narodu polskiego. Niemiecki atak złamał marzenia o silnym, niepodległym państwie, a II RP, po 20 latach niepodległości, została zdradziecko napadnięta przez Niemcy i…  "
1830217446382583808," Taki długi wpis, żeby w żadnym miejscu nie napisać wprost, kto nas napadł. Chapeau bas!"
1830169804273070336,"Dziś obchodzimy 85. rocznicę wybuchu II wojny światowej. To właśnie 1 września 1939 roku, o 4:40 rano, niemieckie bomby spadły na polski Wieluń, a pięć minut później na Westerplatte. Oddajmy hołd bohaterom września 1939 roku i pamiętajmy o ich poświęceniu! "
1829963657234542848,Wystarczy tylko poczekać na słoneczną noc  😉  
1829904150349668352,"Lubelska reprezentacja #PejoTeam na konwencji  
Walczymy o prezydenturę #Mentzen2025  🇵  🇱  💪  "
1829794182229115136,"Rekordowe poparcie - 17,4% - dla  w najnowszym sondażu. Rośniemy w siłę! "
1829601419198152960,"Zamiast prawdy historycznej ma być ""wersja historii wypracowana z Ukraińcami"". To jawna zdrada polskiej racji stanu! "
1829536866007437312,"Aż 130 milionów szczepionek o wartości 1,3 miliarda złotych zostało zakupione przez polski rząd i przekazane do innych krajów. To są ogromne straty i pytanie: po co aż tak duże zapasy robił poprzedni rząd? "
1829471224587588096,     Czyli pieniądze samorządów nie są publiczne? Szczyt głupoty!
1829416073675886592,"""Lewica zawsze bardzo uważała na słowa"".  🤡  "
1829237336791789824,Rządzą nami długopisy. 
1829172778852835328,"Zdaniem wiceminister edukacji Joanny Muchy ""polskie i ukraińskie dzieci powinny uczyć się historii według systemu, który wypracujemy wspólnie z Ukraińcami"". Czyli nie liczy się prawda historyczna ani polska racja stanu, ważne żeby przypadkiem nie urazić Ukraińców. Skandaliczna…  "
1829040510142406912,"Skandaliczne słowa ukraińskiego ministra, który relatywizuje zbrodnię na Wołyniu, porównując ją do... akcji ""Wisła"". Nie miejmy złudzeń - przeprosin ze strony Ukrainy się nie doczekamy. "
1828876150237495552,"Proponowany budżet to przykra wiadomość dla młodych Polaków. Rekordowy deficyt budżetowy to będzie prawie 300 miliardów złotych! To astronomiczna kwota, która bije na głowę poprzednie poziomy zadłużania naszego państwa. Te długi będą spłacały kolejne pokolenia Polaków. Donald… "
1828776764530954496,I to jest dobra wiadomość. Ten program służyłby tylko bankom i deweloperom. 
1828722615151698176,Campus żenady. 
1828468932291817472,"Mark Zuckerberg przyznał, że cenzurował treści pod presją Białego Domu. Absolutny skandal. "
1828437944874479872,Dziś swoją karierę zakończył Wojciech Szczęsny. Wielki szacunek za postawę na boisku i poza nim! 
1828358930617053696," Chcecie walczyć z hejtem, a największymi hejterami okazujecie się wy. I to z aprobatą premiera RP. Bo mowa nienawiści jest wtedy, gdy WAS się obraża. Gdy to wy  obrażacie swoich przeciwników, wtedy jest wolność słowa."
1828126929955795200,#Mentzen2025  💪  🇵  🇱  
1828017027967017472,"Bezpieczeństwo? To przede wszystkim związki partnerskie, a nie jakaś tam modernizacja armii!  😉  "
1827825184474349824,"Campus Polska Przyszłości czyli uśmiechnięta Polska, pełna szacunku, otwartości i tolerancji. No chyba, że ktoś ma inne poglądy. "
1827785822000775680,"Kradł, ale oddał, gdy został przyłapany  🤦  - oto tłumaczenia upadającej Lewicy i ich wiceministra Ciążyńskiego, który śmigał na wakacje służbową limuzyną a za paliwo płacił publicznymi pieniędzmi! 

Jak można to nazywać ""błędem""?! A gdyby nie media, to sprawa wyszłaby na jaw?…  "
1827677613160030464," I to mówi profesor, rektor wyższej uczelni  🙃 "
1827640616089538560,"Brak toalet dla osób ""niebinarnych"" na uczelni, czyli najważniejsze problemy współczesnego świata  🤦 ‍ ♂ ️ "
1827616026751537664,Zaczynamy Śniadanie Rymanowskiego w ! 
1827434261386792960,"  Zapraszam do kontaktu, biuro.pl"
1827429148337332480," Im się już dawno w głowach poprzewracało, teraz mamy tylko tego przewrotu konsekwencje"
1827413627298599424,Zapraszamy! 
1827408649989284096,"""Campus Polska Przyszłości"" jest miejscem, gdzie nie jest uprawiana partyjna polityka i nigdy nie był tu promowany żaden kandydat. A to dobre. xD "
1827280216470823424,"Okazuje się, że pod rządami ekipy Tuska Niemcy uczą polskich dzieci o historii II wojny światowej. Przypadek? Nie sądzę. "
1827074122351865856, A to ukraińscy wyborcy Panią wybrali do Sejmu?
1827058718338433024,"Chmielaki Krasnostawskie, Święto Chmielarzy i Piwowarów.  🍻  🍻  🍻 

Jak zawsze przyciąga nas tu radość, radość z tych wszystkich piwnych tradycji, które znamy i kochamy. Kontynuując nasze zwyczaje świętujemy owoce naszej pracy, świętujemy możliwość wspólnego spotkania, śpiewu i…  "
1826991671382274304,"No kto by się spodziewał, że covidowe ""autorytety"" mainstreamowych mediów są na pasku koncernów farmaceutycznych.  😉  "
1826923439485063680,"Sto konkretów niezrealizowane, paliwa po 5,19 nie będzie, kwoty wolnej od podatku póki co również, bo przecież dziura budżetowa, ale za to dziesiątki miliardów na igrzyska się znajdą. Logiczne, prawda?  😉  "
1826722002192699648,"Ten skompromitowany ""autorytet"" c-vidowy znów chce nam wprowadzić przymusowe maseczki i obostrzenia. Przynajmniej wiemy, czego nie robić.  😉  "
1826696422865154304,Zmiany klimatu mają twarz kobiety - tak przynajmniej twierdzi minister Zielińska.  🤡  
1826648654817775872,"Kiedy nawet rząd Donalda Tuska jest mądrzejszy niż najnowszy pomysł Partii Razem, to musi być naprawdę głupi pomysł. "
1826555217015423488,Karol Strasburger w obronie tradycyjnej męskości i kobiecości. Zgadzacie się? 
1826517879518384384,Zapraszamy! 
1826369903235850240,"  Apelowałem o sekundniki w Lublinie w 2021r., kiedy miałem już pewność, że po pierwszej instalacji sprawdziły się w  . Dzisiaj upłynniają ruch w Świdniku na wszystkich większych skrzyżowaniach. Lublin powinien wreszcie zadbać o kierowców! "
1826341800933556480,"Doktor Grzesiowski nie próżnuje i już znalazł kolejny pretekst, by pozakładać nam maseczki  😉  "
1826274271053991936,"Rząd chce nałożyć gigantyczny podatek na fotowoltaikę!

Według nowej koncepcji podatek ma wynosić dziesięciokrotnie więcej!

To kolejny sposób na łatanie dziury budżetowej przez rząd Donalda Tuska.

 ✅  Apelujemy, aby nie łatać dziury budżetowej kosztem przedsiębiorców! "
1826186907304222976,Ostatnie Pokolenie tym razem nie zablokowało żadnego z aut  😉  
1825979281886826752,"Rząd ogłosił plany budżetowe na 2025 rok. Nie przewidziano w nim podniesienia kwoty wolnej od podatku do 60 tysięcy złotych ani wprowadzenia dobrowolnego ZUS-u. Zamiast tego, wszystkie umowy zlecenia zostaną objęte pełnymi składkami ZUS, co ma przynieść budżetowi 7 miliardów… "
1825898393509445888,"Na dzisiejszej Radzie Liderów, wskazaliśmy jako kandydata  w wyborach na Prezydenta RP w 2025 roku
. Zabieramy się do ciężkiej pracy. Szczegóły wkrótce! 
#Mentzen2025 #Konfederacja "
1825615649000853760,"Zgodnie z najnowszym projektem rozporządzenia, jesienią opłaty od ciężarówek i autobusów, za autostrady i drogi ekspresowe, mają zostać rozszerzone na 1600 kilometrów tras. Przewoźnicy apelują o wstrzymanie prac nad projektem, który może uderzyć w branżę i całą gospodarkę. Stoimy…  "
1825581605467075072,Igrzyska zamiast chleba - oto oferta Donalda Tuska dla Polaków. 
1825477441776652800,  Cywilizacyjny skok w przepaść.
1825466667285037312,W praktyce tak właśnie wygląda III RP od 20 lat. 
1825265729836302848,Wieczny odpoczynek Trenerze.  🕯 ️ 
1825229134575870208,"Może i ryby nadal zdychają jak za PiS-u, ale za PO są przynajmniej uśmiechnięte  😉  "
1825097946347544832,Dla Donalda Tuska wybór mógł być tylko jeden  😉  
1824885906295206144,"Nasi rządzący wiedzą, jakie powinny być najważniejsze priorytety dla naszego kraju. Możemy czuć się bezpiecznie i spać spokojnie.  🙃  "
1824838734396919808,"Księżna Walii we własnym kraju zakłada chustę na spotkanie z muzułmańskimi imigrantami, z których jeden nawet nie podał jej ręki. Uwłaczające. "
1824732327919886592,"Projekt kredytu 0% niesie ze sobą ryzyko związane z niestabilnością budżetową i potencjalnym wzrostem cen mieszkań.

W dodatku program nie został poprzedzony żadnym raportem niezależnych ekspertów, który mógłby pomóc w dokładniejszym przewidzeniu jego skutków.

Takie wnioski… "
1824499117789417728," Igrzyska z inicjatywy PiS - złe, igrzyska z inicjatywy PO - dobre. To już jest najwyższy poziom fanatyzmu xD"
1824487605800432128,"I to są właśnie najważniejsze sprawy do załatwienia przez premiera Tuska, a nie jakieś tam CPK czy elektrownia atomowa.  🤡  "
1824418484828123136,"Nie stać nas na CPK, elektrownię atomową ani obniżenie kwoty wolnej od podatku, ale stać nas na organizację igrzysk olimpijskich. Tylko Donald Tusk mógł wpaść na coś takiego.  🤡 "
1824368292443697408,"Gdy zarabiasz 5k netto miesięcznie, łączny koszt Twojego pracodawcy to 8253 zł, a państwo zabiera Ci z tego 3253 zł, czyli 65%.

Przy wydawaniu każdej złotówki z tego 5k netto państwo zabiera Ci kolejne pieniądze  w podatku VAT, akcyzie i innych opłatach. 

Ostatecznie ~70%…  "
1824167028862640384,"Aresztowanie za niewłaściwe komentarze w Internecie? W Wielkiej Brytanii to już rzeczywistość, w Polsce wkrótce może być podobnie. "
1824077510008545536,"Ku chwale Ojczyzny! 🇵  🇱  To hasło przewodnie dzisiejszego dnia. Dziękujemy Żołnierzom!

Dzisiaj uczestniczyłem w obchodach Święta Wojska Polskiego w Lublinie  🇵  🇱 , z tej okazji wraz z lubelskim oddziałem młodzieżówki  złożyliśmy kwiaty pod Pomnikiem Nieznanego Żołnierza na Placu…  "
1824031233866682624,"   &gt;Partia Razem
&gt;Wolność 
Wybierz jedno."
1824002534324769024,"Obchodzimy dziś Święto Wojska Polskiego!  🇵  🇱  🪖 

Bądźmy wdzięczni naszym żołnierzom, którzy strzegą naszego bezpieczeństwa zewnętrznego.

Murem za polskim mundurem! "
1823805266867138816,"Kolejne świetne spotkanie struktur Nowej Nadziei - Lublin  💪  🇵  🇱  👑  
Na dzisiejszym wykładzie wiceprezesa okręgu lubelskiego Michała Wypycha pt. ""Demokraci - Republikanie. Bitwa o USA: startegia, media, perspektywy"" frekwencja dopisała  💪  🇵  🇱 
#Konfederacja #NowaNadzieja #PejoTeam "
1823736273032634880,"Wiceminister Funduszy i Polityki Regionalnej Monika Sikora popiera obecność drag queen w polskich szkołach!

Skrajna lewica chce indoktrynować dzieci od najmłodszych lat, oswajając je z różnymi formami dewiacji.

Dlatego należy powiedzieć wprost: ręce precz od naszych dzieci! "
