id,text_clean,text_clean_en
1838653653689020672,"Dożynki to czas podziękowań nie tylko Bogu za urodzaj i obfite plony, lecz również rolnikom za ich trud i wysiłek. Dzięki nim na naszych stołach jest chleb i zdrowa żywność. Docenienie ich poświęcenia zwłaszcza dzisiaj powinno być szczególne. ","Harvest festival is a time to give thanks not only to God for the harvest and abundant harvest, but also to farmers for their hard work and effort. Thanks to them, there is bread and healthy food on our tables. Appreciating their sacrifice, especially today, should be special. "
1838621761090285568,,#VALUE!
1838621418218561536,Słuchając Pani wiceminister czasami ciężko utrzymać powagę  😉,"While listening to the Deputy Minister, it is sometimes difficult to maintain a straight face 😉"
1838519548611268608,"Matematyka dla lewicy jest zdecydowanie zbyt trudna. Zdaniem ""ministry"" Dziemianowicz-Bąk 10 000 zł x 20 000 gospodarstw = 100 mln zł  🤡  ","Math is definitely too difficult for the left. According to the ""minister"" Dziemianowicz-Bąk, PLN 10,000 x 20,000 farms = PLN 100 million 🤡  "
1838487144752357632,"Prezydent Duda po raz kolejny stawia interesy ukraińskie nad polskimi! Wicepremier Kosiniak-Kamysz powiedział, że nie widzi dla Ukrainy miejsca w UE, dopóki ta nie rozwiąże kwestii Wołynia. Co na to Prezydent? Uważa, że każdy, kto blokuje wejście Ukrainy do Unii, wpisuje się w… ",President Duda once again puts Ukrainian interests ahead of Polish ones! Deputy Prime Minister Kosiniak-Kamysz said that he did not see a place for Ukraine in the EU until it solved the Volhynia issue. What does the President say? He believes that anyone who blocks Ukraine's entry into the EU is in line with... 
1838267426779116032,"Rządzi nami intelektualna ""elita""  🙃  ","We are ruled by an intellectual ""elite"" 🙃  "
1838211497081585920,"Zdaniem lewicy ""nie czas i miejsce"" na upominanie się o prawdę historyczną w temacie rzezi wołyńskiej. Ciekawe, kiedy ich zdaniem jest ""czas i miejsce"". ","According to the left, ""this is not the time and place"" to demand historical truth regarding the Volhynia massacre. I wonder when they think there is a ""time and place"". "
1838157905943564544,"Orlen pod rządami PiS - zły.
Orlen pod rządami PO - dobry!
To jest właśnie ich mentalność - wystarczy wymienić ludzi na swoich i już wszystko jest w porządku.  🤡  ","Orlen under PiS rule - bad.
Orlen under the PO government - good!
This is their mentality - just replace people with their own people and everything will be fine.  🤡  "
1837929952085225728,"Już w sobotę 28 września o 16:00 na Rynku w Lubartowie spotkanie w ramach trasy #Mentzen2025, w którym wezmę udział wraz z  oraz . Serdecznie zapraszam!

Dołącz do wydarzenia:  ","On Saturday, September 28, at 4:00 p.m. at the Market Square in Lubartów, there will be a meeting as part of the #Mentzen2025 tour, in which I will take part together with and . You're welcome!

Join the event:  "
1837888281393930496,"Najpilniejsza potrzeba powodzian według Ministra Finansów? Kasy fiskalne, żeby można było jak najszybciej ściągać od nich podatki. To się nazywa uśmiechnięta pomoc! ",The most urgent need of flood victims according to the Minister of Finance? Cash registers so that taxes can be collected from them as quickly as possible. This is what I call smiling help! 
1837848542238408960,"Donald Tusk twierdzi, że w piątek 13 września ""nie było mowy o powodzi"". Tymczasem IMGW przypomina, że już 11 września ogłoszono najwyższy stopień ostrzeżenia przed zagrożeniem. Kolejne kłamstwo premiera? ","Donald Tusk claims that on Friday, September 13, ""there was no question of a flood."" Meanwhile, IMWM reminds that the highest level of warning against the threat was announced on September 11. Another lie from the Prime Minister? "
1837575253016695040,"Już w piątek 27 września o 18:00 na Rynku Wielkim w Zamościu spotkanie w ramach trasy #Mentzen2025 z moim udziałem!

Serdecznie zapraszam!

Dołącz do wydarzenia:  ","On Friday, September 27, at 6:00 p.m. at the Great Market Square in Zamość, there will be a meeting as part of the #Mentzen2025 tour with my participation!

You're welcome!

Join the event:  "
1837529458082714112,"Poszkodowana w powodzi mieszkanka Głuchołaz na antenie TVN: ""Ukraińcom dają wyremontowane mieszkania, a nam w stanie opłakanym."" I natychmiastowe przerwanie przez prowadzącego. Wymowna sytuacja. ","A resident of Głuchołazy injured in the flood on TVN: ""They give the Ukrainians renovated apartments, but they give us apartments in a deplorable condition."" And immediately interrupted by the host. A telling situation. "
1837463617299489024,"Wspierajmy takie inicjatywy, kupujmy lokalnie. szczególnie, że produkty sprzedają Dzieciaki, harcerze RP  🇵  🇱 . W ten sposób uczymy siebie wzajemnie przedsiębiorczości, zaradności życiowej, wspieramy szczytne cele, naprawdę warto  💪  ❗ ️ 😎  ","Let's support such initiatives and buy locally. especially since the products are sold by Dzieciaki, scouts of the Republic of Poland 🇵 🇱 . In this way, we teach each other entrepreneurship, resourcefulness in life, support noble causes, it's really worth it 💪 ❗ ️ 😎  "
1837394192814727168,"Wprowadzili przymocowane fabrycznie nakrętki tylko po to, by od przyszłego roku trzeba było tę nakrętkę oderwać w celu sprzedaży butelki w automacie w ramach systemu kaucyjnego. A na koniec nie umieją tego absurdu logicznie wytłumaczyć. ","They introduced factory-attached caps only to have to remove the cap from next year in order to sell the bottle in a vending machine under the deposit system. And finally, they cannot explain this absurdity logically. "
1837206197952193024,"Jeden z użytkowników Facebooka opublikował post o rzekomych szabrownikach w Lądku-Zdroju i Stroniu Śląskim. Policja uznała to za rozpowszechnianie fałszywych informacji, w związku z czym zatrzymano autora, a sprawa ma trafić do prokuratury pod zarzutem utrudniania akcji… ","One of the Facebook users published a post about alleged looters in Lądek-Zdrój and Stronie Śląskie. The police considered it to be spreading false information, so the author was detained, and the case is to be brought to the prosecutor's office on charges of obstructing the operation... "
1837153004278919424,"Rafał Brzoska wyjaśnia, ile podatków odprowadza InPost w porównaniu do zagranicznych firm konkurencyjnych. Różnica robi wrażenie! ",Rafał Brzoska explains how much taxes InPost pays compared to foreign competing companies. The difference is impressive! 
1837085189517783296,"  Ta nominacja nie może dziwić, w końcu to prawdziwy ekspert od zalań. 🙃 ","  This nomination is not surprising, after all, he is a real flood expert. 🙃 "
1837026884388852224,"Już w sobotę 28 września o godzinie 19:00 widzimy się na Placu Konstytucji 3 Maja w Świdniku.
Razem ze mną na spotkaniu pojawią się  oraz .
Serdecznie zapraszam!

Dołącz do wydarzenia:
 ","We will meet on Saturday, September 28 at 7:00 p.m. at Plac Konstytucji 3 Maja in Świdnik.
I will be joined at the meeting by and .
You're welcome!

Join the event:
 "
1836873774412554496," Z pewnością szczerze opowiedzieli, jak było naprawdę xD", They certainly told honestly what it really was like xD
1836831795947655168,Jest jeszcze duch w naszym Narodzie!  🇵  🇱  💪,There is still spirit in our nation!  🇵 🇱 💪
1836765406012317952,"Organizacje ekoterrorystyczne, a w tle działalność obcych służb ‼ ️
Warto posłuchać o tym, kto stoi za sabotowaniem rozwoju gospodarczego naszego kraju. ","Eco-terrorist organizations and the activities of foreign services in the background ‼ ️
It is worth hearing about who is behind sabotaging the economic development of our country. "
1836669499967242496,"Już w sobotę 28 września o 13:00 na Placu dr. Łuczkowskiego w Chełmie spotkanie w ramach trasy  z moim udziałem. Serdecznie zapraszam!

Dołącz do wydarzenia:
 ","On Saturday, September 28, at 1:00 p.m. at Dr. Square. Łuczkowskiego in Chełm, a meeting as part of the tour with my participation. You're welcome!

Join the event:
 "
1836482386579644928,"Gorzkie słowa prawdy mieszkanki Stronia Śląskięgo. Wielu samorządowców nie radzi sobie z zarządzaniem kryzysowym, a mieszkańcy są pozostawiani sami sobie. Do walki z powodzią potrzebni są doświadczeni fachowcy a nie politycy. ","Bitter words of truth from a resident of Stronie Śląski. Many local government officials are unable to cope with crisis management, and residents are left to their own devices. Experienced professionals, not politicians, are needed to fight the flood. "
1836431900266635264,"Tak Urszula Zielińska sabotowała inwestycje hydrotechniczne, które mogły uratować przed powodzią tysiące mieszkańców Dolnego Śląska. Jej zdaniem tamy miały ""zubażać społeczeństwo"". Co teraz powie ludziom, którzy w powodzi stracili swoje dobytki? ","This is how Urszula Zielińska sabotaged hydrotechnical investments that could have saved thousands of residents of Lower Silesia from floods. In her opinion, the dams were intended to ""impoverish society."" What will he say now to people who lost their belongings in the flood? "
1836362750768894208,"Mamy  w Polsce odnoszących sukcesy przedsiębiorców, którzy potrafią przyjść z  pomocą w najtrudniejszych momentach. Szacunek za taką postawę! ",We have successful entrepreneurs in Poland who can help in the most difficult moments. Respect for such an attitude! 
1836307486435086336," Stek obrzydliwych kłamstw. 17 września ZSRR napadł na Polskę w ramach tajnego protokołu do paktu Ribbentrop-Mołotow zawartego z III Rzeszą, popełniając liczne zbrodnie wojenne. Napaść na Polskę została zwieńczona wspólną defiladą Wehrmachtu i Armii Czerwonej w Brześciu oraz…  "," A pack of disgusting lies. On September 17, the USSR attacked Poland as part of the secret protocol to the Ribbentrop-Molotov Pact concluded with the Third Reich, committing numerous war crimes. The attack on Poland was culminated in a joint parade of the Wehrmacht and the Red Army in Brest and…  "
1836124241521184768," 🔥 Minister kultury Słowacji w mocnych słowach do działaczy ""tęczowej"" opozycji: 

""Jeśli macie zaburzenia psychiczne, powinniście się leczyć, a nie narzucać ludziom, że jesteście swego rodzaju normą i wszystko ma być po waszemu"".

Brawo za odwagę i obronę normalności! "," 🔥 The Minister of Culture of Slovakia in strong words to activists of the ""rainbow"" opposition: 

""If you have mental disorders, you should treat yourself, not impose on people that you are some kind of norm and everything has to be your way.""

Bravo for your courage and defending normality! "
1836071725122883840,"Dla deweloperów kredyt 0%, dla ofiar powodzi pożyczka oprocentowana na 2,5% - to jest propozycja ze strony ministerstwa klimatu.

Rządzący najwyraźniej nie mają za grosz wstydu i chcą zarabiać na ludziach poszkodowanych przez kataklizm.

Minister Hennig-Kloska i wiceminister…  ","A 0% loan for developers, a loan with an interest rate of 2.5% for flood victims - this is a proposal from the Ministry of Climate.

Those in power clearly have no shame and want to make money from people harmed by the disaster.

Minister Hennig-Kloska and deputy minister…  "
1835992251001868544,"Co za niewdzięczność ukraińskich władz! Zełenski zaatakował Polskę podczas spotkania z Radosławem Sikorskim. Kazał naszemu krajowi nie wracać do kwestii Wołynia, żądał więcej uzbrojenia i obrażał Naród, który pomógł Ukrainie najwięcej. Jak można tak nie mieć wstydu? Skoro tak…  ","What ingratitude of the Ukrainian authorities! Zelensky attacked Poland during his meeting with Radosław Sikorski. He told our country not to return to the issue of Volhynia, demanded more weapons and insulted the nation that helped Ukraine the most. How can you have no shame like that? If so...  "
